time,speedX,speedY,speedZ,angle,damage,rpm,trackPos,steering,accel,brake,reward,loss,
18:44;12-16-16,-0.00015601499627,0.000753033310175,-1.41628660883e-05,0.000283887188823,0.0,0.0942478027344,0.00150894001126,-0.712664425373,0.777274668217,2.74513909572e-20,-0.0467755992591,0.0,
18:44;12-16-16,0.000463459988435,0.000301494325201,3.34933338066e-05,-2.80239357736e-05,0.0,0.0942478027344,0.0019450399559,-0.7335485816,0.785563230515,1.80562267078e-20,0.138755324084,0.0,
18:44;12-16-16,0.00821290016174,-0.000508629977703,-0.00011026399831,0.00150982623833,0.0,0.0942478027344,0.00152695004363,-0.743755817413,0.768579363823,1.55497127398e-20,2.4483933201,0.0,
18:44;12-16-16,0.0168803326289,-0.00213986992836,0.000488836665948,0.00728011204332,0.0,0.0942478027344,-0.000621947983745,-0.667424678802,0.810879766941,6.15930445581e-20,4.94381400971,0.0,
18:44;12-16-16,0.0257123327255,-0.00253735323747,0.00034641665717,0.0159365288877,0.0,0.118459997559,-0.0046823900193,-0.642593979836,0.827570080757,3.86492360548e-19,7.28188146735,0.0,
18:44;12-16-16,0.0348486677806,-0.00344366669655,0.000605280001958,0.0273351784514,0.0,0.117797998047,-0.0114927999675,-0.575358629227,0.888925731182,3.33762579518e-18,9.3992229541,0.0,
18:44;12-16-16,0.044578666687,-0.00410030007362,0.000993926624457,0.040292524528,0.0,0.153870996094,-0.0217585992068,-0.54727935791,0.9446195364,1.15338284399e-17,11.2872547231,0.0,
18:44;12-16-16,0.0561926651001,-0.00452709992727,0.00131664335728,0.0557741271211,0.0,0.204789001465,-0.0373511016369,-0.591795623302,0.981493711472,8.06494744492e-17,13.0312873927,0.0,
18:44;12-16-16,0.0698359998067,-0.00631699999173,0.00195275008678,0.0775537944748,0.0,0.256568994141,-0.0621491000056,-0.821384370327,0.990230381489,6.111035665e-16,13.975793775,0.0,
18:44;12-16-16,0.086423664093,-0.0102842664719,0.00349546670914,0.116615104393,0.0,0.329447998047,-0.104988001287,0.445317745209,0.992045760155,7.94218391585e-17,12.1969545624,0.0,
