time,speedX,speedY,speedZ,angle,damage,rpm,trackPos,steering,accel,brake,reward,loss,
16:53;12-11-16,0.0,0.0,-0.00012713133047,9.61268153043e-08,0.0,0.0942478027344,0.333333998919,-0.524197220802,0.464354515076,1.15890890679e-17,0.0,0.0,
16:53;12-11-16,0.000549233357112,5.58183342218e-05,0.000112218335271,-8.70266784839e-05,0.0,0.0942478027344,0.333333998919,-0.524195730686,0.464480042458,1.1568109286e-17,0.000366107405812,0.0,
16:53;12-11-16,0.00607399980227,-0.000487919996182,-3.06112660716e-05,0.000878609660567,0.0,0.0942478027344,0.332612007856,-0.537013947964,0.444528013468,8.07627303643e-18,0.00404837551367,0.0,
16:53;12-11-16,0.0107225998243,-0.000945856670539,-6.05529981355e-05,0.00375124139923,0.0,0.0942478027344,0.330303013325,-0.536510586739,0.46725538373,7.80638137335e-18,0.00714059438249,0.0,
16:53;12-11-16,0.015974167188,-0.00145601997773,-0.000159600327412,0.00869308633676,0.0,0.0942478027344,0.326081991196,-0.543281078339,0.55206400156,8.23518601263e-18,0.0106258123,0.0,
16:53;12-11-16,0.0225837993622,-0.00215553005536,0.000138804328938,0.0155880762184,0.0,0.0942478027344,0.31907299161,-0.570094883442,0.548480093479,6.46643646216e-18,0.0150231514668,0.0,
16:53;12-11-16,0.0283388328552,-0.00275102337201,0.000239693000913,0.0249007837726,0.0,0.101363000488,0.307750999928,-0.474647223949,0.532821834087,1.36202792039e-16,0.0189031572006,0.0,
16:53;12-11-16,0.0344753328959,-0.00284716665745,9.20756657918e-05,0.0345807874479,0.0,0.129857995605,0.292299985886,-0.348120868206,0.807170689106,4.80754248582e-16,0.0231856357328,0.0,
16:53;12-11-16,0.0448900000254,-0.00250732998053,-1.81822339073e-05,0.0431060625953,0.0,0.154638000488,0.272096991539,-0.0842746645212,0.887719810009,1.72506340403e-14,0.0306994347896,0.0,
16:53;12-11-16,0.0568176651001,-0.000752879977226,-8.66573303938e-05,0.0464050172773,0.0,0.200348999023,0.249422997236,0.0300768930465,0.888531088829,9.95079344444e-13,0.0399491889076,0.0,
16:53;12-11-16,0.070422668457,0.000262663339575,-0.00019535732766,0.0456315238785,0.0,0.2494,0.22424300015,-0.152050644159,0.918924987316,6.63904911949e-12,0.0513451938335,0.0,
16:53;12-11-16,0.0875830014547,-0.0019865167141,-0.000159435334305,0.0519926159595,0.0,0.316504003906,0.186351001263,-0.135923683643,0.922237098217,2.1806296352e-11,0.0665918514813,0.0,
16:53;12-11-16,0.108618329366,-0.00215889334679,7.00953354438e-05,0.0603851533313,0.0,0.399372998047,0.132629007101,-0.17127160728,0.925774216652,1.31023067396e-10,0.0874594680713,0.0,
16:53;12-11-16,0.133512331645,-0.00278941671054,-0.000109218669434,0.0738840088199,0.0,0.508833984375,0.0546672008932,-0.331657230854,0.933776557446,1.87160420495e-09,0.115993886245,0.0,
16:53;12-11-16,0.161597328186,-0.00268498003483,5.72156657775e-05,0.107298188456,0.0,0.697556005859,-0.069590203464,0.191865682602,0.817615628242,8.45154346507e-09,0.132116553161,0.0,
16:53;12-11-16,0.188296661377,0.00268300990264,2.37358004476e-05,0.101216573781,0.0,0.714845996094,-0.230204001069,1.0,0.0114825041965,1.50000198158e-18,0.124960091948,0.0,
16:53;12-11-16,0.176805000305,0.00638896663984,7.89466686547e-05,0.0344661946914,0.0,0.591689990234,-0.331135988235,1.0,0.0189791750163,1.16147906552e-19,0.112060908082,0.0,
16:53;12-11-16,0.168967997233,0.00191619992256,4.93186681221e-05,-0.0625522012759,0.0,0.365612988281,-0.300700008869,0.7782523036,0.466828525066,2.4802488042e-05,0.107266430664,0.0,
16:53;12-11-16,0.170163002014,0.00606106678645,-0.000117943994701,-0.132768331198,0.0,0.379738989258,-0.145813003182,-0.768220126629,0.550566911697,5.65613799287e-13,0.121327514892,0.0,
16:53;12-11-16,0.174003003438,-0.00809053341548,2.41139670834e-05,-0.125596193995,0.0,0.39007199707,0.0550334006548,-0.524092137814,0.6643922925,5.62055523651e-12,0.141259728381,0.0,
16:53;12-11-16,0.181795336405,-0.00817150036494,1.03269664881e-06,-0.0754169842761,0.0,0.409168994141,0.187866002321,-0.225836873055,0.692678034306,5.34811181886e-13,0.133427954844,0.0,
16:53;12-11-16,0.192386334737,-0.00434276660283,-0.000117260329425,-0.0466491580237,0.0,0.429574023438,0.271575987339,-0.563823223114,0.827962994576,9.62674713301e-15,0.130958127851,0.0,
16:53;12-11-16,0.203324330648,-0.00628140012423,-5.16736662636e-05,-0.0018818754663,0.0,0.464977001953,0.300007998943,-0.649960279465,0.826442837715,1.52362389198e-14,0.141942414198,0.0,
16:53;12-11-16,0.214085667928,-0.00459296663602,-8.71849991381e-05,0.0534406031911,0.0,0.491897021484,0.237203001976,-0.417174369097,0.908142924309,8.95781810951e-17,0.151562851793,0.0,
16:53;12-11-16,0.22852200826,-0.00316226998965,4.4342999657e-05,0.102225295499,0.0,0.525616992188,0.0757751017809,-0.0489920414984,0.833667218685,2.52968050063e-07,0.186692676081,0.0,
16:53;12-11-16,0.24395266215,-0.000705573310455,3.92160005867e-05,0.116106446217,0.0,0.548904980469,-0.154043003917,1.0,0.0114528117701,6.74011327064e-16,0.176470099957,0.0,
16:53;12-11-16,0.234397328695,0.000868693292141,-7.40999976794e-05,0.0656783146305,0.0,0.504849023438,-0.350849986076,1.0,0.0136563861743,9.8891435736e-18,0.136269901992,0.0,
16:53;12-11-16,0.221062342326,-0.0139006328583,6.66086686154e-05,-0.0263125165398,0.0,0.474783984375,-0.411936014891,0.912699282169,0.826503813267,3.9636882665e-10,0.124106244943,0.0,
16:53;12-11-16,0.225099334717,-0.0210466337204,-0.000104632327954,-0.10182613828,0.0,0.545147021484,-0.335592001677,-0.471690028906,0.607292175293,7.45557207551e-13,0.125510421242,0.0,
16:53;12-11-16,0.232701009115,-0.00761596679688,-3.08769328209e-06,-0.0877237753283,0.0,0.524860986328,-0.163675993681,-0.529065012932,0.869240105152,2.4535599719e-17,0.173331404172,0.0,
16:53;12-11-16,0.246029332479,-0.000543263355891,-7.52579979599e-05,-0.0316437797705,0.0,0.567806982422,-0.0489501990378,-0.630670785904,0.688040673733,4.19239261362e-11,0.22607898103,0.0,
16:53;12-11-16,0.253904673258,-0.00102251003186,-3.78473320355e-05,0.0177565566021,0.0,0.575485009766,-0.0363973006606,-0.462051659822,0.756337165833,1.15429126896e-14,0.240114966314,0.0,
16:53;12-11-16,0.264661992391,-0.000415010005236,9.53673322996e-05,0.0645225354892,0.0,0.601889990234,-0.132150992751,0.0795400589705,0.818252563477,7.79470377132e-10,0.212071107208,0.0,
16:53;12-11-16,0.280265655518,0.0011125900348,-1.21594670539e-05,0.0654265326278,0.0,0.631337988281,-0.292602986097,0.651218950748,0.411652266979,1.23352180026e-07,0.179335714144,0.0,
16:53;12-11-16,0.281529668172,0.000539130022128,8.55110026896e-05,0.022723324557,0.0,0.624766992187,-0.403472989798,0.876724839211,0.639131724834,1.83763795847e-10,0.16147063102,0.0,
16:53;12-11-16,0.272611999512,-0.00979213317235,6.63953336577e-05,-0.0458833058812,0.0,0.437352978516,-0.391672998667,0.208520710468,0.398019313812,2.52919335253e-06,0.153046377241,0.0,
16:53;12-11-16,0.272241007487,-0.00650563319524,-4.21933333079e-05,-0.094942063632,0.0,0.441345996094,-0.245961993933,-0.613720178604,0.594375550747,6.15351411319e-13,0.178245688672,0.0,
16:53;12-11-16,0.274859008789,-0.00187575995922,-1.94224001219e-05,-0.0586220389837,0.0,0.45035,-0.0615742988884,-0.52328646183,0.721678435802,1.68278341565e-14,0.241359042408,0.0,
16:53;12-11-16,0.278931325277,0.00115237335364,-6.15139988561e-05,-0.00812289909075,0.0,0.459122998047,0.0181274004281,-0.644735276699,0.513739824295,3.12393340363e-12,0.271600117257,0.0,
16:53;12-11-16,0.278754323324,0.000406859988968,0.000122263332208,0.0397593583622,0.0,0.455493994141,-0.0175273008645,-0.303111165762,0.848204791546,2.48621957711e-14,0.262568039892,0.0,
16:53;12-11-16,0.286443328857,-6.24276658831e-06,4.53629996628e-05,0.080298893258,0.0,0.472618994141,-0.164388000965,0.268180221319,0.418309241533,0.000134001151309,0.215456125918,0.0,
16:53;12-11-16,0.289011662801,0.00193932672342,6.61993337174e-05,0.0592733007413,0.0,0.468489990234,-0.344482004642,0.99195599556,0.243332967162,4.71584316736e-12,0.171824152594,0.0,
16:53;12-11-16,0.282461675008,-0.00203013658524,0.000141928332547,0.00665406145104,0.0,0.456783007812,-0.430298000574,0.785438358784,0.814095199108,1.17798992783e-10,0.159033224351,0.0,
16:53;12-11-16,0.284964345296,-0.00423453330994,1.00291334093e-05,-0.0454768251987,0.0,0.472443017578,-0.391763985157,-0.0625434666872,0.470603346825,1.40920586311e-09,0.160076147979,0.0,
16:53;12-11-16,0.28866200765,-0.0012821166714,-0.000198286337157,-0.0523780891162,0.0,0.467381982422,-0.266041994095,-0.540582180023,0.575741767883,2.31527991224e-12,0.19635726311,0.0,
16:53;12-11-16,0.290969009399,-0.000291813661655,4.64839984973e-05,-0.0114719885484,0.0,0.476187988281,-0.183572992682,-0.611286878586,0.602932214737,2.26956422406e-11,0.234197891139,0.0,
16:53;12-11-16,0.292434005737,0.00265513002872,-0.000118826329708,0.0382168325215,0.0,0.479704980469,-0.213430002332,-0.23557305336,0.736663997173,5.06901812192e-13,0.218633106255,0.0,
16:53;12-11-16,0.299045995076,0.000510423332453,-3.48226663967e-05,0.07415584497,0.0,0.489875976562,-0.355132997036,0.423118382692,0.16020719707,2.40857443714e-05,0.169867341604,0.0,
16:53;12-11-16,0.296283671061,-0.00205875337124,-3.99840002259e-05,0.0391889487799,0.0,0.475881005859,-0.515910029411,0.996952056885,0.430048376322,1.7319151213e-13,0.131592396542,0.0,
16:53;12-11-16,0.291525675456,-0.00674613316854,9.49670001864e-05,-0.0174478612326,0.0,0.476387011719,-0.557729005814,0.942340731621,0.212495476007,7.61715759912e-11,0.123802735715,0.0,
16:53;12-11-16,0.28275932312,-0.00973686695099,-7.15430018802e-05,-0.0757346584774,0.0,0.456370996094,-0.466257989407,-0.278755396605,0.339060127735,2.29312194233e-11,0.128715785259,0.0,
16:53;12-11-16,0.283069000244,-0.00456399997075,-0.000157983005047,-0.0755360332463,0.0,0.457281005859,-0.28125,-0.792189359665,0.247865229845,2.5210970464e-11,0.181287093399,0.0,
