time,speedX,speedY,speedZ,angle,damage,rpm,trackPos,steering,accel,brake,reward,loss,
18:00;12-16-16,0.0,0.0,7.07096668581e-05,-5.56550782033e-08,0.0,0.0942478027344,0.333330988884,-0.647963345051,1.0,9.28919607901e-10,0.0,0.0,
18:00;12-16-16,0.000505319982767,7.12476670742e-05,-7.52300024033e-05,0.000101334347949,0.0,0.0942478027344,0.333330988884,-0.648495495319,1.0,8.82235340338e-10,0.101016085153,0.0,
18:00;12-16-16,0.0109816996257,-0.00122278998295,7.19156675041e-05,0.00249341431211,0.0,0.0942478027344,0.331681996584,-0.638024449348,0.999999880791,1.13158604709e-09,2.17587260369,0.0,
18:00;12-16-16,0.0224695666631,-0.00240996996562,-2.55231326446e-05,0.00903154454171,0.0,0.0942478027344,0.32598400116,-0.485993593931,0.999999880791,2.60381338713e-09,4.3495046155,0.0,
18:00;12-16-16,0.033881667455,-0.00273696660995,4.26413336148e-05,0.0174076272436,0.0,0.118616003418,0.316175013781,-0.357422083616,1.0,2.06719197315e-10,6.37994612945,0.0,
18:00;12-16-16,0.0465356667837,-0.00265774667263,6.0219001025e-05,0.0261607135688,0.0,0.161786999512,0.301665008068,-0.0321630425751,1.0,3.28579503016e-13,8.55603253178,0.0,
18:00;12-16-16,0.0604883321126,-0.000314750671387,-0.000227337007721,0.0282345296493,0.0,0.221336010742,0.286664992571,0.052078999579,1.0,1.74588479524e-13,11.2656786096,0.0,
18:00;12-16-16,0.0772433344523,0.000663593312105,7.02033316096e-05,0.0262950403084,0.0,0.275773999023,0.271847009659,0.0492888391018,1.0,1.93875040262e-13,14.8823559652,0.0,
18:00;12-16-16,0.0976749992371,0.000721433311701,2.59476993233e-05,0.0236778080592,0.0,0.357433007812,0.25482198596,0.0510113686323,1.0,9.30359237458e-14,19.5768538377,0.0,
18:00;12-16-16,0.123330332438,0.000807036658128,-0.000208804011345,0.0199915659558,0.0,0.466218017578,0.236328005791,0.0346036553383,1.0,9.05329566333e-15,25.860009039,0.0,
18:00;12-16-16,0.15350566864,0.000464099993308,-5.19246670107e-05,0.0164220142784,0.0,0.634122021484,0.215780004859,0.0228638406843,1.0,2.04122594783e-15,33.6785726435,0.0,
18:00;12-16-16,0.187067667643,-0.000217712322871,-7.6996665448e-05,0.0126254779216,0.0,0.876201953125,0.194070994854,-0.00924608204514,1.0,3.78705333753e-16,42.9594542672,0.0,
18:00;12-16-16,0.221184997559,-0.000360056658586,-0.000109975660841,0.0122477717153,0.0,0.911373046875,0.170674994588,0.0151963792741,1.0,1.04256012697e-15,52.4285901656,0.0,
18:00;12-16-16,0.222123006185,0.000269802336891,0.00011726167053,0.0102538828908,0.0,0.482737011719,0.14880399406,0.0145882247016,1.0,1.68765205515e-15,54.5402474343,0.0,
18:00;12-16-16,0.240761667887,0.000252126008272,-4.56249993294e-05,0.0080924686533,0.0,0.545758007812,0.130980998278,0.00492985267192,1.0,2.1516969589e-14,60.9085088451,0.0,
18:00;12-16-16,0.26038734436,6.71163325508e-05,3.57800008108e-05,0.0071788262666,0.0,0.591447998047,0.114542998374,0.00811958685517,1.0,8.91805956881e-14,67.3870652058,0.0,
