time,speedX,speedY,speedZ,angle,damage,rpm,trackPos,steering,accel,brake,reward,loss,
14:07;12-16-16,-0.00015601499627,0.000753033310175,-1.41628660883e-05,0.000283887188823,0.0,0.0942478027344,0.00150894001126,0.461460083723,1.0,3.35488042086e-20,-0.0467755992591,0.0,
14:07;12-16-16,0.0008212766548,0.000342926656206,2.52258327479e-05,0.000215433860496,0.0,0.0942478027344,0.00193062005565,0.385326772928,1.0,2.49260295497e-20,0.245740517896,0.0,
14:07;12-16-16,0.011873699824,0.000866556664308,-0.000162163662414,-0.00124455375423,0.0,0.0942478027344,0.00267616007477,0.492531776428,1.0,4.86578009342e-20,3.53862257354,0.0,
14:07;12-16-16,0.0234036668142,0.00203737994035,-0.00018241032958,-0.00662824671658,0.0,0.0942478027344,0.00506386021152,0.07079795748,1.0,1.55439014729e-20,6.83783207254,0.0,
14:07;12-16-16,0.0354576651255,0.000590083350738,-0.000219856674472,-0.00855920545573,0.0,0.126515002441,0.00700371013954,0.0422955006361,1.0,1.40433877638e-20,10.2729557403,0.0,
14:07;12-16-16,0.0486660003662,0.00052135999004,-0.00021948667864,-0.0097923031063,0.0,0.180473999023,0.00929114967585,0.000965339306276,1.0,3.73035321054e-20,14.0081729326,0.0,
14:07;12-16-16,0.062777334849,0.000183604334792,-6.34579981367e-05,-0.0100837155289,0.0,0.222631005859,0.0119115002453,0.0134874656796,1.0,8.51839900589e-20,18.0029018567,0.0,
14:07;12-16-16,0.079724667867,0.000412356654803,-0.000324741999308,-0.0108403362654,0.0,0.287373999023,0.0154943000525,0.0503485649824,1.0,1.6919030757e-19,22.718574603,0.0,
14:07;12-16-16,0.101721668243,0.00108178665241,-0.000608099997044,-0.0137745739282,0.0,0.37567199707,0.0214175004512,0.0945026129484,1.0,2.93685978692e-19,28.5141788623,0.0,
14:07;12-16-16,0.12827032725,0.00193910996119,-0.00089067329963,-0.0209351923285,0.0,0.510479980469,0.0321027003229,0.104935660958,1.0,4.11484898973e-19,34.6334763872,0.0,
14:07;12-16-16,0.159478670756,0.0013861866792,-0.00132123003403,-0.0324933157642,0.0,0.836729003906,0.0505748018622,-0.0760362669826,1.0,7.49075634176e-19,40.2994132702,0.0,
14:07;12-16-16,0.192398999532,0.00147360334794,-0.00142347663641,-0.025687930403,0.0,0.925525,0.0738734006882,-0.485976189375,0.999994158745,7.99532001317e-17,48.6149017923,0.0,
14:07;12-16-16,0.219101994832,0.0123116668065,0.000760543346405,0.0329873317567,0.0,0.959012011719,0.0815483033657,-0.434550851583,0.999998211861,4.02819025038e-17,53.2180575763,0.0,
14:07;12-16-16,0.214118677775,0.00380393346151,0.00544540007909,0.0980267975207,0.0,0.465474023437,0.0330790989101,0.37954890728,0.999831318855,1.59631134408e-18,39.6178400237,0.0,
14:07;12-16-16,0.229940999349,0.00495726664861,0.00522463321686,0.0859329608339,0.0,0.534647998047,-0.052501000464,0.164191499352,0.998068630695,4.30733326687e-16,44.4645464959,0.0,
14:07;12-16-16,0.248653335571,0.00168689668179,0.00376956661542,0.0578717871465,0.0,0.570383984375,-0.120655998588,0.170839518309,0.998564779758,3.83850764431e-18,50.8783511094,0.0,
14:07;12-16-16,0.267854995728,0.00114673664172,0.00238170007865,0.0324802649159,0.0,0.617114013672,-0.167958006263,0.455152928829,0.997870922089,1.98060242192e-19,58.2566479572,0.0,
14:07;12-16-16,0.285705998739,-0.00240987658501,-0.000114280333122,-0.00693286888383,0.0,0.674925976562,-0.184550002217,0.369343042374,0.996712803841,1.28813031762e-17,68.006676946,0.0,
14:07;12-16-16,0.282901992798,-0.00486840009689,-0.00378243327141,-0.0555669072553,0.0,0.453266992187,-0.152728006244,0.231411427259,0.999940872192,7.19759364787e-16,55.8779359808,0.0,
14:07;12-16-16,0.294143320719,-0.00252836008867,-0.00706993341446,-0.0917873014953,0.0,0.489041992187,-0.0681563988328,-0.552521467209,0.999905228615,5.36226065721e-16,53.4907949531,0.0,
14:07;12-16-16,0.30368598938,0.00204141338666,-0.00495150009791,-0.0534511093256,0.0,0.507214013672,0.0279382001609,-0.580194473267,0.364496618509,2.51033330408e-12,72.0521206237,0.0,
14:07;12-16-16,0.300725987752,0.00403033336004,-0.000250068654617,0.00181399928612,0.0,0.489462011719,0.0656844004989,-0.600855767727,0.999405860901,3.42906762081e-15,83.7762971109,0.0,
14:07;12-16-16,0.307162679036,0.00563689986865,0.00396053314209,0.0542962199363,0.0,0.512806005859,0.0361580997705,0.226751372218,0.99999499321,1.01302308225e-16,71.8371662731,0.0,
14:07;12-16-16,0.318862660726,0.00124723662933,0.00392626682917,0.0440262908817,0.0,0.530368017578,-0.0320637002587,0.437884181738,0.999092340469,2.99161009619e-19,78.4893725501,0.0,
14:07;12-16-16,0.32914100647,-0.00497670014699,0.000810296684504,0.002048198336,0.0,0.552518017578,-0.0669656023383,0.363132506609,0.998270392418,1.63386131138e-18,91.4925536686,0.0,
14:07;12-16-16,0.339996668498,-0.00583340009054,-0.00265979329745,-0.0348325694506,0.0,0.568506005859,-0.0512062013149,0.239494204521,0.999966979027,2.70616491675e-16,85.0264257693,0.0,
14:07;12-16-16,0.352336654663,-0.00473426659902,-0.00614629983902,-0.0656818198375,0.0,0.586606005859,0.0155790997669,-0.455264985561,0.999903798103,3.09384141468e-15,80.155415404,0.0,
14:07;12-16-16,0.363023325602,0.00789806683858,-0.00373893340429,-0.0267988296146,0.0,0.607027001953,0.0944383963943,-0.645738422871,0.942936897278,2.22915246375e-13,89.0780671282,0.0,
14:07;12-16-16,0.368296661377,0.0131292001406,0.00132013330857,0.0242699271574,0.0,0.616762988281,0.111120000482,-0.441919833422,0.999937415123,3.43552243538e-15,89.4742249213,0.0,
14:07;12-16-16,0.376256663005,0.0121417331696,0.00585926651955,0.0678947010901,0.0,0.628606005859,0.0556632988155,0.334958523512,0.99989926815,5.43157528234e-17,80.1415965434,0.0,
14:07;12-16-16,0.372940012614,-0.00733426650365,0.00469276666641,0.0367927176938,0.0,0.469504980469,-0.0341815017164,0.379580885172,0.967709600925,3.12314097254e-16,94.4076938173,0.0,
14:07;12-16-16,0.376936670939,-0.0188341999054,0.000309755677978,-0.0113578428362,0.0,0.492304003906,-0.0723311975598,0.357299864292,0.99189722538,1.48858033372e-16,100.795658889,0.0,
14:07;12-16-16,0.382910003662,-0.00693586667379,-0.00326789995035,-0.0376244596634,0.0,0.494937988281,-0.0495692007244,0.107138387859,0.999911308289,3.50540926039e-14,94.8307905989,0.0,
14:07;12-16-16,0.391876678467,-0.0025537999471,-0.00589106678963,-0.0580503582302,0.0,0.504408007812,0.0230627991259,-0.459781497717,0.99885058403,2.12406301722e-14,91.5806232401,0.0,
14:07;12-16-16,0.39712000529,0.0119507670403,-0.00287708342075,-0.0135714604669,0.0,0.516175,0.0947225987911,-0.597488045692,0.971773564816,4.8956773016e-14,102.664904213,0.0,
14:07;12-16-16,0.397990010579,0.0168105999629,0.00244654337565,0.0363092054643,0.0,0.517408007812,0.0955374017358,-0.0677949562669,0.999591529369,2.19773865448e-13,93.6242017404,0.0,
14:07;12-16-16,0.405476659139,0.0047692668438,0.00624006668727,0.0584055888978,0.0,0.520704980469,0.0263953004032,0.383618533611,0.990042090416,4.85583236354e-16,94.1953512981,0.0,
14:07;12-16-16,0.412116673787,-0.00811306635539,0.0038492667675,0.0237222753327,0.0,0.536025,-0.0514957010746,0.369257360697,0.956626713276,8.00270441993e-17,107.719664089,0.0,
14:07;12-16-16,0.417213338216,-0.0138603671392,-0.000446589986483,-0.0143389988084,0.0,0.541577978516,-0.074943497777,0.344416111708,0.997742414474,1.5827558126e-15,110.020391549,0.0,
