time,speedX,speedY,speedZ,angle,damage,rpm,trackPos,steering,accel,brake,reward,loss,
23:23;12-15-16,-0.0011401066184,2.29630339891e-05,7.66023310522e-05,0.000448761759435,0.0,0.0942478027344,-0.000169848994119,0.659237354928,0.531990243258,0.0144172619527,-0.0011408117858,0.0194316003472,
23:23;12-15-16,-0.00226279993852,-0.000235109329224,-6.02320022881e-05,0.00110309394522,0.0,0.0942478027344,-0.000627612986136,-0.30537750266,0.458640113507,-0.0973743460644,-0.00226671480485,0.212239652872,
23:23;12-15-16,0.00293464004993,0.000265893662969,0.00019657899936,0.00093749996824,0.0,0.0942478027344,-0.000578785024118,-0.0879193155755,0.586596575986,-0.126720347852,0.00293018901004,0.00763123994693,
23:23;12-15-16,0.0070611333847,0.00076184997956,0.000256448661288,-0.00124360200635,0.0,0.0942478027344,0.00127047998831,0.459696225268,0.603914027183,-0.128096563225,0.00704337565848,0.0717270672321,
23:23;12-15-16,0.0108119996389,0.00119373331467,0.000628843357166,-0.00505544933478,0.0,0.0942478027344,0.0049017900601,-0.304826454274,0.382233795686,-0.0976890074434,0.010704204039,0.0721568614244,
23:23;12-15-16,0.0144073661168,0.00155810336272,0.000896056691806,-0.0105795457861,0.0,0.0942478027344,0.0106936004013,0.720917082004,0.453273432053,-0.131694876907,0.014100072677,0.0128392484039,
23:23;12-15-16,0.0181904331843,0.00208215991656,0.000959113339583,-0.0176383056712,0.0,0.0942478027344,0.0192258991301,0.1153367711,0.479951871868,-0.0473841431622,0.0175170444283,0.00629647774622,
23:23;12-15-16,0.0221015326182,-0.0011718733112,0.00125607669353,-0.0156177744281,0.0,0.0942478027344,0.0215690992773,-0.320771800959,0.645898192055,-0.141675250908,0.0212769643566,0.0199751276523,
23:23;12-15-16,0.0272491327922,-0.000423586666584,0.00171707332134,-0.0139178130951,0.0,0.1255,0.0237655993551,-0.128782847837,0.444614790978,-0.0632749795324,0.0262196656147,0.015343409963,
23:23;12-15-16,0.0327724679311,0.00259347001712,0.00202622334162,-0.0216486821815,0.0,0.129268005371,0.0358984991908,0.508597043775,0.857482209633,-0.132750611108,0.0308788808303,0.00431497767568,
23:23;12-15-16,0.0359126663208,-0.00187580664953,0.00213556329409,-0.0173277628347,0.0,0.119583996582,0.0402064993978,0.491904730455,0.577404217374,0.0182795714491,0.0338410974205,0.00551832467318,
23:23;12-15-16,0.0388840007782,0.00467979987462,0.00238593995571,-0.0286324488994,0.0,0.137548999023,0.0587234012783,0.564837292844,0.467930047736,-0.107682616428,0.0354714701527,0.0102527057752,
23:23;12-15-16,0.044040667216,0.000920166671276,0.00271417339643,-0.0334562018024,0.0,0.150990002441,0.0774843990803,-0.0371448022149,0.610127123763,-0.0153672519036,0.0391303985452,0.00614849105477,
23:23;12-15-16,0.0508729998271,-0.00274198333422,0.0034946000576,-0.0258484537027,0.0,0.171967004395,0.0859486982226,-0.0957484447167,0.618274866372,-0.170228179974,0.045168695503,0.00144678680226,
23:23;12-15-16,0.0552129999797,-0.00116098334392,0.00366949995359,-0.0211883119068,0.0,0.184559997559,0.0945834964514,0.0861034020188,0.403694634951,-0.102027598033,0.0488085853353,0.00267653609626,
23:23;12-15-16,0.0648376655579,0.00508060018222,0.00423186659813,-0.0352234521993,0.0,0.235264990234,0.123704999685,0.442819185576,0.542669651282,-0.0329029502391,0.0544933703529,0.00510034989566,
23:23;12-15-16,0.0697573343913,0.00545403321584,0.00516086657842,-0.0543570132209,0.0,0.250467993164,0.173024997115,-0.017229239494,0.274047941561,-0.113471042401,0.0537946083498,0.00370215601288,
23:23;12-15-16,0.0746036656698,0.00678550004959,0.00549136678378,-0.0779796937191,0.0,0.262487988281,0.243921995163,0.315769182749,0.384666595971,-0.156075685975,0.0503678025628,0.00142632669304,
23:23;12-15-16,0.0838596661886,-0.000452686647574,0.00628033320109,-0.0806996441841,0.0,0.294210009766,0.314554989338,-0.220149732976,0.55590880821,-0.150271708635,0.0504481705426,0.000969094340689,
23:23;12-15-16,0.0945840009054,-0.00142150998116,0.00716826677322,-0.0758845807791,0.0,0.33447199707,0.383870005608,0.112253794803,0.556951859237,-0.101652202392,0.0508332603565,0.0019384115003,
23:23;12-15-16,0.100681330363,0.00148321002722,0.00803380012512,-0.0800502939263,0.0,0.349739990234,0.466459989548,0.00300940982887,0.692401641326,-0.122624174393,0.0453441396436,0.00221362221055,
23:23;12-15-16,0.109522005717,0.00719506661097,0.00842116673787,-0.104248791227,0.0,0.389525,0.584623992443,0.276771475966,0.521071683835,-0.0104016038659,0.0335013527214,0.00162188650575,
23:23;12-15-16,0.112623672485,-0.000212199340264,0.00959390004476,-0.10717118518,0.0,0.390415991211,0.712159991264,-0.0252143945024,0.896845732468,-0.0576981220878,0.0197245185459,0.000852957775351,
23:23;12-15-16,0.117943331401,0.00565066655477,0.00959056695302,-0.125472055597,0.0,0.414739013672,0.862565994263,0.0173576458154,0.39285725855,-0.190501697724,0.000522443794712,0.000549731135834,
23:23;12-15-16,0.129036331177,-0.00398516654968,0.0109614666303,-0.116029730091,0.0,0.458193994141,1.01462996006,0.314204147071,0.372473105234,-0.0614769980192,-0.0176939025696,0.000727362988982,
23:23;12-15-16,0.118524004618,-0.0444279988607,0.012110666434,-0.119178762471,10.0,0.495558984375,1.12767994404,0.278369941844,0.305421965514,-0.141923523632,-0.0300660039419,0.000884569948539,
23:23;12-15-16,0.126778335571,-0.0277243995667,0.0123114331563,-0.100036291394,10.0,0.494620019531,1.15310001373,0.18918327254,0.42587002464,-0.0649826360106,-0.0327048803061,0.000852010620292,
23:23;12-15-16,0.126464335124,-0.0175988006592,0.0123723332087,-0.0707661723071,10.0,0.4627,1.19225001335,0.0034167600309,0.289050965668,-0.136010542773,-0.0335712245318,0.000585796427913,
23:23;12-15-16,0.143538335164,-0.021366666158,0.0143674325943,-0.0580143859847,10.0,0.607937011719,1.21239995956,0.413297305423,0.456804303141,-0.0781550397816,-0.0390516381216,0.000364041276043,
23:23;12-15-16,0.145662663778,-0.0139069668452,0.0147215334574,-0.0451508788987,10.0,0.518279003906,1.23327994347,-0.299993446185,0.443972310359,-0.0711200965748,-0.0407031897802,0.000332458992489,
23:23;12-15-16,0.144521331787,-0.0124797002474,0.0147460667292,-0.0367806202238,10.0,0.512431005859,1.24851000309,-0.158582119766,0.440938576766,-0.13235553491,-0.0413271266316,0.000365572806913,
23:23;12-15-16,0.141990331014,-0.0109526999791,0.0145744339625,-0.0329262159361,10.0,0.498587988281,1.25783002377,0.353531252535,0.560844968677,-0.130469763927,-0.0413606914458,0.000379320903448,
23:23;12-15-16,0.144693667094,-0.0109054001172,0.0147423998515,-0.0298140759774,10.0,0.515545996094,1.26601004601,-0.462376609505,0.524147584531,-0.0591255135503,-0.0428675407893,0.000363587168977,
23:23;12-15-16,0.145357996623,-0.00701076666514,0.0149361673991,-0.0251278016543,10.0,0.506549023437,1.2766200304,-0.255002600127,0.28252674959,-0.120109050225,-0.043906963565,0.000276655191556,
23:23;12-15-16,0.148510665894,-0.0100067996979,0.0149943002065,-0.0254887312476,10.0,0.530977001953,1.28013002872,0.315563317382,0.549577705917,-0.0873561168577,-0.0454354749446,0.000202184572117,
23:23;12-15-16,0.1561353302,-0.00598996678988,0.0159822336833,-0.00415463457067,10.0,0.551879980469,1.28279995918,-0.143702156301,0.457782844281,-0.0855590937291,-0.0448050959051,0.00017895892961,
23:23;12-15-16,0.164715334574,-0.0033861998717,0.016524066925,0.0125357465212,10.0,0.580187988281,1.26227998734,-0.0220735778271,0.52073057417,-0.117802115526,-0.0452792533906,0.000157790374942,
23:23;12-15-16,0.176528333028,0.00637566685677,0.017328599294,-0.00963028392754,10.0,0.636241015625,1.2634999752,-0.259254736724,0.388054987043,-0.0427037818931,-0.0482233888316,0.000159069415531,
